SRR3405783_2	SRR3405784_2	SRR3405785_2	SRR3405786_2	SRR3405787_2	SRR3405788_2	SRR3405789_2	SRR3405790_2	SRR3405791_2	SRR3405792_2	SRR3405793_2	SRR3405794_2	SRR3405795_2	SRR3405796_2	SRR3405797_2	SRR3405798_2	SRR3405799_2	SRR3405800_2	SRR3405801_2	SRR3405802_2	SRR3405803_2	SRR3405804_2	SRR3405805_2	SRR3405806_2	SRR3405807_2	SRR3405808_2	SRR3405809_2	SRR3405810_2	SRR3405811_2	SRR3405812_2	SRR3405813_2	SRR3405814_2	SRR3405815_2	SRR3405816_2	SRR3405817_2	SRR3405818_2	SRR3405819_2	SRR3405820_2	SRR3405821_2	SRR3405822_2	SRR3405823_2	SRR3405824_2	SRR3405825_2	SRR3405826_2	SRR3405827_2	SRR3405828_2	SRR3405829_2	SRR3405830_2	SRR3405831_2	SRR3405832_2
YFR012W-A	2.3688319211932	2.76928991212559	2.94401286850427	6.32718696365357	8.7878867851505	9.06152888708672	7.40381647258589	5.33131535148626	3.55794799686481	3.53117589858643	1.01045912304433	7.45884433035388	1.90058345621037	2.093004654798	1.03699418048284	0	1.67223173483717	2.78663344526527	5.88975673343141	3.67365664242461	6.40639568165446	5.12895968340799	8.14034034674829	2.60876549037278	7.22736572337392	2.51197905921552	5.56510504697511	1.76843569208477	2.4515145935994	4.62374546785929	2.69640000112296	2.84214674010047	7.85960678462681	3.7527446937936	3.97088606835923	3.43408933969786	8.73382041541615	3.47241265456003	5.90811548882709	4.56099482937468	2.96917661664525	4.62771672853531	4.76493345679944	3.98103824595777	5.21637571388245	4.65038997605735	2.72581787206691	5.29856187667502	7.73603394823078	7.3356909829951
YML042W	491.532623647589	468.933091786599	540.71703018195	526.211049143856	398.750362876204	322.187693763083	279.494071840117	251.638084590151	261.509177769564	223.346875585592	197.039528993644	249.871285066855	218.567097464192	243.835042283967	231.249702247674	235.429426927965	202.340039915298	225.717309066487	282.708323204708	266.952382682855	268.000886015878	250.03678456614	262.816702623588	223.484243675268	231.275703147966	244.917958273513	247.090664085695	238.738818431444	232.076714860743	267.021300768874	225.598800093955	228.319121454738	239.718006931118	244.866591270033	233.289556516105	242.675646671982	278.234564662543	251.749917455602	230.416504064256	223.488746639359	247.431384720438	220.279316278281	222.998885778214	237.867035195977	232.128719267769	249.260902716674	224.425671466842	236.164472217515	236.37881508483	216.8104223863
YDR320C-A	389.672851036281	340.622659191447	379.77766003705	373.304030855561	448.182226042675	343.331261166286	424.793970114616	453.161804876332	493.665284564993	428.155077703604	436.518341155149	454.989504151587	422.879819006807	311.857693564902	443.833509246657	486.047849141605	372.071561001271	391.986437967314	480.01517377466	475.126259086916	421.754382375586	529.565087311875	493.072043860182	422.62000944039	475.801576788783	521.23565478722	496.40737019018	526.10961839522	335.040327791918	476.245783189507	437.715600182295	416.84818854807	430.313471458318	424.998336572125	486.433543374006	527.705061866904	567.69832700205	481.797255820204	481.93342058861	436.031105688219	487.934690668703	456.292869433582	411.690250667471	428.956871001949	379.056635208791	441.787047725448	383.431714004079	354.246708326273	383.363460101214	403.46300406473
YLR048W	44524.5647907474	35787.533534399	37353.6352755821	36954.9899923793	43890.002062586	48125.7799193176	50198.8011611914	50204.9966649461	47499.4952451445	47800.6453451898	47830.0825893032	48943.0717846996	47122.1159215518	44602.9756960727	41648.7972707324	50808.708130112	45441.2251624654	45959.9454127601	51598.6863024092	51047.9081509183	47387.0411245845	51317.8061123387	50745.718815865	48335.2070056268	49555.6376432672	48633.170575942	45191.9920444661	45988.1701726645	42326.2166300248	43025.1075147976	40759.6812169751	42006.928818685	41186.3044531406	40512.7553418488	40746.2546689511	43094.3871238684	44186.8928588518	41108.1572110089	43586.7000105726	43768.2185816453	42076.2018344799	43942.0214241342	42021.9481555142	41522.2289053395	40582.5336580532	41932.5664141091	43573.1072909469	41888.1593847598	44921.430018721	43422.4001586756
YBR255W	393.226098918071	419.085873368339	372.908296677207	305.814036576589	303.182094087692	242.647606865322	226.741879472943	250.571821519854	244.608924784456	288.67362970944	274.844881468057	333.783283783336	382.967566426389	394.531377429423	350.504033003201	355.422489684799	387.121646614806	358.546836624131	310.684667688507	286.54521810912	322.455249309941	326.971179817259	322.124896578468	318.269389825479	361.368286168696	355.445036878996	379.540164203703	352.802920570912	376.716075883107	300.543455410854	339.746400141494	305.057083437451	323.226329017778	321.797857492801	341.496201878894	306.778647679675	365.572768816705	298.627488292162	359.551028320049	349.372203930101	327.59915336986	324.865714343179	327.827421827801	342.369289152368	350.366568782438	325.527298324015	343.453051880431	356.517520559134	311.160476584394	328.475940683003
YPL039W	241.620855961706	287.083054223686	303.233325455939	292.105131488673	284.507834669247	351.385953510363	428.495878350909	449.96301566544	417.1694026324	447.57654514583	435.507882032105	413.033504793346	384.8681498826	366.27581458965	303.839294881473	378.205982613312	315.215682016807	314.889579314975	303.322471771718	330.629097818215	317.116586241896	339.793579025779	341.894294563428	372.183876626516	337.277067090783	340.373162523702	327.228176762137	308.592028268793	326.86861247992	341.001228254622	313.681200130638	337.268079825256	320.278976473543	332.117905400734	316.678163951649	320.515005038467	318.160600847303	322.934376874083	335.074549866336	309.235449431603	338.486134297559	302.652674046209	307.814701309244	309.525723623216	314.721334737574	313.436284386265	321.646508903895	320.184524833362	270.761188188077	288.537178664474
YLR442C	376.644275469719	561.242755524119	335.617467009486	315.30481702207	320.757867657993	401.727780660845	459.962098359399	483.017170844655	478.544005578318	499.661389649979	509.27139801434	496.013147968533	527.411909098377	533.71618697349	444.87050342714	464.78325574166	428.091324118317	369.693370405192	357.802721555958	364.916559814178	395.061067035359	375.696296809635	403.528300045951	417.402478459644	427.619138632957	418.244513359384	435.191214673454	420.887694716176	418.391823974297	294.76377357603	436.81680018192	393.163632380566	394.945240927497	400.605496062467	395.103163801743	378.89452381333	323.151355370398	369.811947710643	362.927094313664	397.718749121472	395.890215552701	377.621685048482	345.934168963639	376.208114243009	426.004016633733	380.401900041491	400.695227193836	392.850516284905	352.419324308291	380.640854339857
YNL076W	510.483279017134	615.705457129255	598.615949929201	555.737921640906	600.871758934665	601.081416176753	588.603409570579	637.625316037757	590.619367479559	781.272667562247	812.409134927638	795.299276723983	812.499427529933	792.202261841043	733.15488560137	606.040911898439	644.645333779731	648.356714931719	634.621288027235	636.767151353599	610.743054984392	694.974037101783	650.064321976042	705.23627089744	664.917646550401	630.506743863095	706.768340965839	673.773998684298	665.177626396636	574.500374381516	668.707200278495	642.325163262707	582.593352910462	639.842970291809	613.501897561501	536.862633439431	580.175213309787	625.902380984445	585.747449892286	573.773149535335	629.465442728794	597.901001326762	608.958495778968	599.146256016644	621.618105904325	585.019058988015	584.233630579674	599.494429475231	619.742275186044	599.896507053821
YDR387C	1118.08866680319	954.481923045952	1204.10126321825	1212.71083470027	937.008428466672	711.833435907812	723.723060195271	665.348155865485	777.411637314962	677.102978553947	768.959392636732	828.864076210575	932.236185271186	1009.87474594003	914.628867185867	812.611247783621	840.29644675568	862.927490217145	778.920327996304	874.330280897057	813.612251570117	842.431627999763	864.03898251914	887.849855223535	832.351619141897	849.048922014845	922.694416788474	855.92287496903	933.209888630171	827.650438746812	864.645600360097	862.117844497144	951.994871787922	953.197152223575	917.274681790982	835.628405993145	756.099310248884	882.860917421887	860.896828371947	1010.71645418943	1015.45840289268	921.841172324234	946.315784520368	985.306965874547	1032.84239134873	1119.81390623461	1133.03162882248	1076.36499837598	1296.21546599245	1142.73763979546
YPR009W	636.031370840374	552.934885787742	816.472902198517	785.625714653652	813.978013474565	859.838407730229	881.979637296795	769.841936754616	724.04241736199	703.586797793346	632.547411025748	620.948790501961	576.827078959847	651.970949969577	639.825409357914	691.09928549822	679.762200211311	714.307039802997	705.298368828412	700.443866488959	718.584048958909	673.175958447299	747.748406137022	626.973306186257	648.053793195862	655.62653445525	670.038647655804	675.542434376383	661.908940271837	790.660475003938	671.403600279618	694.431186831216	651.364912275947	619.202874475944	682.992403757787	707.422403977758	726.154783110314	592.914460766125	628.792291310883	662.256449225204	612.640108567804	627.518388389388	668.043670643281	673.790723128352	654.655152092247	621.292100801262	603.314355684142	604.036053940952	599.112851324095	618.643272899253
YOL103W	967.667839807422	1108.63906148761	1026.47915348515	1312.89129495812	1573.03173454194	1878.75698925598	1992.55210818468	1832.90621784098	1891.93884733287	1907.71777921132	1724.85372303667	1632.55455280621	1638.30293925334	1582.31151902729	1514.01150350495	1606.99570122443	1534.27261671311	1578.16340783523	1531.33675069217	1691.10660772946	1612.27624654971	1636.13813900715	1569.9227811586	1620.04336952149	1567.13380101825	1595.10670260185	1515.93461479602	1545.61279488209	1484.80067219003	1279.62155823006	1405.72320058544	1562.23332480856	1473.67627211753	1465.4468029264	1486.10411108344	1364.47816430661	1303.83461915855	1512.23571106089	1389.25115637277	1601.82138407639	1679.56423948233	1470.68837632852	1574.33401412653	1620.28256610481	1677.93418796552	1667.62984541417	1729.98574280513	1644.82499400212	1766.39441817936	1676.61292800232
YLR186W	1841.76681872771	1334.79773764453	1552.47611932458	1531.17924520416	1778.44858814483	1921.04412406238	2108.23674056883	2181.57424182818	2635.54997867761	2393.25446526695	2392.76720336897	2356.06245285053	2071.6359672693	1917.19226379497	2020.06466358058	1918.37010458077	1997.480807263	1978.50974613834	1880.30483714798	2014.38839226283	1925.12190233717	2013.11667573764	1968.79945814927	1768.74300247274	2004.38942728237	1919.15200124065	1801.98101421054	1840.05733761421	1819.02382845075	1981.2749329777	1864.11120077634	1840.76370533841	1868.62151304502	1736.58260705299	1764.06613586859	2065.03238960498	2215.89500825415	1917.63988848078	1870.34056046298	1767.84159586563	1781.50596998715	1795.5540906717	1774.46121931211	1840.23492919398	1744.87767629368	1748.54663099756	1604.59812069005	1675.85942785121	1743.18631633467	1757.30552881527
YOR156C	168.187066404717	236.31273916805	240.427717594515	275.232632918931	310.871495024699	306.078309074929	335.022695384512	308.150027315906	275.740969757023	296.61877548126	298.085441298076	293.691995507684	267.031975597557	278.369619088134	284.136405452299	267.326317027883	285.951626657157	317.676212760241	295.960275854928	324.506336747507	312.84565578746	291.068462033404	304.68131012115	277.398730476305	283.071824165479	261.245822158414	287.159420423916	252.886303968123	264.763576108735	190.729500549196	293.008800122029	279.477762776547	273.121335765782	282.394038207969	276.969303268056	187.730217236816	195.887115031476	279.529218692082	245.608801035526	247.205919752108	254.35946349261	251.747790032321	266.836273580768	256.776966864276	314.721334737574	299.485114458093	304.382995714138	308.830463669058	289.671493394864	307.283944509906
YPL270W	1363.26277064669	1512.95538865795	1820.38129035847	1584.96033439522	1243.4859800988	1137.72529360089	1097.61579206086	1099.31722547647	974.877751140959	1058.46997560128	1058.96116095045	1192.48273731533	1308.55170960084	1312.31391855835	1361.57335897397	1198.41172803977	1265.87942327174	1175.03043608685	1253.04574503753	1393.54041969307	1191.58959678773	1230.95032401792	1168.72029264029	1261.77290884363	1325.01704928522	1247.1976029005	1292.21739190762	1238.78920230538	1314.01182216928	1051.90209393799	1148.66640047838	1215.4914225163	1137.67808207473	1188.68188175912	1106.88449155513	1017.63514099713	1041.82000669607	1121.58928742289	1067.6808704809	1277.99075119079	1221.32131498008	1206.90852280201	1200.76323111346	1246.06497098478	1304.09392847061	1343.96270308057	1312.02700242154	1358.70265266167	1497.35234864645	1304.12284142135
YDR117C	721.309320003329	648.936936074762	620.205377631566	624.282447080486	603.068730630953	690.68986850461	748.710940790249	814.6249857071	831.67034426715	807.756486801645	881.120355294653	847.51118703646	783.990675686777	777.551229257456	716.562978713644	739.70407041238	749.995933074473	722.666940138793	724.440078212064	799.632595834424	796.528529752372	803.964430374203	768.680709885803	687.844500961622	781.760059078279	737.265853879754	747.950118313455	791.374972207936	764.055381671812	717.836483885154	750.498000312558	755.063650620026	757.469603868409	755.239869625962	788.220884569307	718.869368443418	748.613178464241	723.998038475766	757.082799068271	704.217601655451	764.068116016712	722.849352997216	701.398204840877	709.620067341972	669.434883281581	700.348730394237	680.545862059372	697.139355488242	679.911428116728	695.260489832757
YLR405W	573.257324928754	526.165083303861	484.780785680369	530.429173786291	630.530876834548	650.416406784225	698.735179600294	615.233791561514	630.646282444288	666.509450858188	698.22725402363	719.778477879149	684.210044235733	612.203861528415	712.415001991713	1057.15407188299	714.042950775473	671.57866030893	892.298145114859	814.327222404122	696.161664073118	842.431627999763	723.327385096777	644.365076122076	704.668158028958	692.050230813875	719.011572069185	746.279862059774	663.543283334237	813.779202343234	746.004000310687	756.011032866726	672.978830933671	674.5558587094	647.254429142554	795.564030363337	882.115861957031	711.844594184806	768.055013547522	699.656606826076	701.715407067162	708.96620281161	683.291457705039	638.956638476222	667.696091376954	674.306546528316	634.206958234234	625.230301447652	655.843766944454	624.348810330472
YDR044W	1308.77963645924	934.173797023698	1093.21011183792	982.823041687522	1112.76616416968	1211.22436124059	1480.76329451718	1732.67748923303	1785.20040742692	1648.17635066521	1498.51087947474	1392.93917869359	1315.20375169758	1382.42957449408	1321.13058593514	1493.07823658187	1285.11008822237	1394.24560044772	1512.19504130851	1693.55571215775	1514.04484609767	1515.60758644706	1603.64704830941	1564.38970572687	1529.79241144748	1533.56321565107	1523.72576186179	1622.53974748778	1405.53503366365	1192.9263307077	1284.38520053491	1281.80817978531	1399.01000766357	1352.86446211259	1310.39240255855	1252.29791254315	1194.03801965047	1357.71334793297	1227.19998867923	1338.19588293853	1298.51990701286	1363.3253482265	1309.40371392849	1193.31621422584	1411.0296306052	1424.87948866397	1458.3125615558	1380.65383757932	1491.33543335338	1464.69296627135
YJL121C	4615.66899844495	3531.7677345975	3606.41576391773	3253.22863047855	3537.12443102308	3896.45742144729	4362.69885647124	4544.41320560689	4566.62625397599	4295.67548063039	4212.6040839718	4150.84686984193	4268.71044264849	3989.26687204499	4370.93047073518	4704.0318399736	3958.17251635959	4256.11814873515	4647.01806267738	4836.98124585907	4539.9990730658	4827.63330200777	4612.08425931482	4495.77252840908	4525.53550378597	4866.95942723006	3548.31097795133	3948.03268257926	3808.83650692226	4255.00176679751	3855.85200160584	4019.74287274877	3962.22427029999	4093.30627475537	3837.86138506919	4723.01753853112	4852.26108507906	4055.77798052611	4186.32183208319	4299.19372616857	4020.26513893767	4243.61624006688	3909.15140795826	3691.41771356434	4060.07909730517	4163.02910656654	4449.44337317055	3928.50516284905	4091.5023992865	4040.33557807852
YGL041W-A	117.257180099063	88.6172771880188	104.021788020484	99.1259290972393	87.878867851505	91.6221254138769	94.3986600254702	74.6384149208076	69.3799859388639	73.2718998956684	74.7739751052802	70.8590211383619	85.5262555294666	82.6736838645209	110.958377311664	154.927751913887	115.383989703765	141.18942789344	107.488060385123	101.637833773748	111.044191815344	114.119352955828	93.0324611056948	76.5237877176014	109.615046804505	95.4552042501896	101.284911854947	109.643012909256	107.049470587174	129.46487310006	110.552400046042	118.42278083752	107.08714244054	108.829596120014	129.053797221675	140.797662927612	145.979569800527	110.249101782281	126.60247476058	111.288273836742	123.715692360219	106.437484756312	119.123336419986	122.416926063201	129.539996894748	108.819125439742	103.581079138543	121.866923163525	106.585356620069	114.925825400256
YBL091C	3152.91528710815	2616.0558703213	2638.81686780266	2333.67745842756	2137.65346048786	2118.38408649227	2156.36154764064	2335.11612395098	1919.51294430857	2134.59583069549	2231.09374368187	2218.07383273899	2340.56852632307	2399.62983672591	2455.60221938337	2532.00551412205	2494.13363250964	2391.86037385269	2338.23342317227	2436.85890614166	2276.40593221455	2433.69136977709	2300.2276008383	2222.6681977976	2374.18964012833	2421.54781308376	2345.13526679531	2434.25173015469	2423.7307615386	2460.98852526811	2452.82520102152	2417.7194935788	2216.40911326476	2352.97092300859	2196.89271731974	2395.84966266254	2597.68772927092	2471.4897068831	2346.36586556276	2314.24877642471	2266.47148403921	2350.88009809594	2418.68022267139	2477.20104854722	2465.60692076177	2263.80984034472	2325.12264487307	2312.44379046317	2294.16384531422	2319.70850417823
YPR040W	365.984531824349	342.468852466198	335.617467009486	323.741066306941	224.091113021338	320.174020677064	306.332906553241	375.324600744633	361.131721681779	400.788464489559	363.765284295957	377.603994224165	386.76873333881	356.857293643059	337.023108656924	356.941389213366	308.526755077459	313.031823684798	276.818566471276	288.994322537403	281.881409992796	300.044141479368	305.844215884972	321.747743812642	322.822335644035	332.837225346056	321.663071715162	306.823592576708	348.115072291114	362.964019226954	321.770400134007	324.004728371454	333.050837498561	340.561580961769	292.852847541493	345.698326862917	355.591259770515	348.109368619643	317.350203399855	346.635607032476	297.907387203407	339.674407874492	352.605075803158	359.288701697689	359.060528305575	352.499560185147	340.727234008364	351.218958682458	340.385493722154	335.811631665998
YPL070W	593.392396258896	617.551650404006	374.870971922877	357.486063446427	322.954839354281	344.338097709295	322.99149361656	366.794496182255	451.859395601831	406.968022312086	470.873951338656	446.598304279939	474.195572324487	490.809591550131	434.500561622311	443.518662341715	405.516195698015	382.69765981643	368.109795839463	380.835738598018	385.451473512877	394.929895622415	447.718719071156	418.272066956435	415.573529094001	368.004932175073	448.547466786194	456.256408557871	451.895856753489	399.953982969828	403.56120016807	394.111014627266	412.629356192908	395.914565195225	433.819302968246	394.920274065253	363.077391555157	395.855042619843	394.999721253011	384.035764633348	426.571707258035	405.387985419693	383.100649926675	395.118045911308	384.273010922674	409.234317893047	410.689892724748	407.989264503977	392.818612704608	376.565470460415
YML121W	747.366471136454	629.551906689883	709.507101309528	660.13650654119	531.667150501605	568.862646800444	570.093868389114	655.75178823281	609.2985944631	735.367380880623	732.582864207137	681.551900686086	704.166170525942	693.831043065537	722.784943796541	601.484213312736	690.631706487753	609.343846698005	612.534700276867	532.680213151569	619.284915893265	562.903325254027	684.951494890678	667.843965535431	633.599061749114	697.074188932306	729.02876115374	651.668552533239	746.894779516616	731.707720288732	777.462000323788	725.694800972321	762.381858108801	685.814092790781	730.643036578098	718.869368443418	702.448699125613	747.436823894046	752.018700077848	725.198177870574	730.417447694732	765.424346899741	717.598978593995	735.496815940698	725.945620181974	638.96358271028	722.341736097731	672.160420926774	680.770987444309	621.903580002807
YGL206C	2781.00867548082	2748.05868946596	2860.59917056331	2673.23649214364	2325.49454052045	1939.16718183656	1846.32673285111	1890.48442363703	2053.82548119021	2214.93008238834	2471.58301496642	2372.84485259383	2454.60353369569	2519.97760437679	2303.16407485239	2390.74785796527	2248.31556748858	2334.26994931721	2189.51706565313	2258.07428287699	2417.34663721095	2046.45491367979	2308.36794118505	2361.80235728415	2524.75975936529	2505.69911156748	2779.21346045937	2562.46331783084	2423.7307615386	2202.05877906799	2175.99480090623	2323.92865115549	2336.26811673032	2415.82939662963	2335.87372971232	2253.90730328836	2117.32760642303	2259.67253495494	2380.12652549891	2171.03353878235	2533.69737953728	2250.92141675958	2405.33840899236	2384.6419093287	2458.65175314326	2578.1762027262	2487.76311123973	2575.10107206406	2521.08750779565	2596.83460798026
YER109C	198.981881380229	310.160470158066	262.01714529688	301.595911934154	359.204872343027	427.905530779095	521.969061317306	427.571491189198	497.223232561858	504.958153497859	491.083133799543	471.771903894883	477.046447508803	419.647433286999	404.427730388309	426.810767527472	425.582976516061	423.568283680321	410.810532156841	487.371781228332	439.90583680694	479.557730398647	481.44298622197	454.794783821654	467.369650111514	513.699717609573	458.564655870749	429.7298731766	417.574652443097	315.570628181396	386.484000160958	366.636929472961	378.243576510165	387.470889634189	373.263290425767	341.119541076654	350.60050524742	405.404177419883	351.11086333601	363.967387384099	338.486134297559	389.653748542673	381.194676543955	402.084862841734	417.310057110596	386.912446007972	434.313647615994	406.475389682069	403.133324635582	398.5725434094
YML074C	4472.35466721276	3480.99741954186	3660.38933317364	3362.89987118187	3311.93483215359	3478.62025609829	3650.08152098485	3529.3307626839	3105.19911426377	3419.06106380631	3480.02121976466	3533.62750150515	4135.66960071376	4142.05621184524	4340.85763950118	4799.72251027335	5151.30985916591	5039.16214685469	4340.75071253895	4486.75931261459	4462.05459227233	4237.80293841585	4012.02488518309	4070.54375347832	3894.34556394465	3771.7365574121	3608.41411245866	3804.78939152039	4062.9768531254	4723.15599541826	4422.09600184166	4470.69682217805	4347.3450027467	4386.95854704472	4505.96296607064	4994.31059636725	6118.6650453144	3942.05646608927	4682.60353314467	3815.72827425486	4036.10074755978	3906.71846222951	3936.78802200769	4188.05223474757	3924.45332874423	3539.87684977486	3780.7093885568	3433.46809608541	3324.77547908407	3398.87015545439
YPL210C	1390.50433774041	1430.79978793155	1392.51808680252	1636.63236126506	1804.81224850028	1704.57426731531	1687.14467869051	1806.24964108354	1864.36475035716	1998.64555859992	2166.42435980704	2052.11454638861	2014.61846358299	2042.77254308285	1967.17796037595	2173.54522538012	1910.52475705147	1812.24061723751	1877.35995878126	1760.90608393553	1727.59136881949	1947.72243977418	1810.64427426958	1800.91777685401	1867.06947853826	1798.57700639831	1971.16020763859	1945.27926129325	1935.87935741232	1820.59977796959	1841.64120076698	1784.8681527831	1795.92015028723	1865.11411281542	1819.65854082562	1892.18322617352	1804.15776009882	1757.90890637101	1759.77439917207	1744.12442275288	1802.29020630367	1730.76605647221	1831.6404207937	1745.68527085248	1787.47807795705	1729.94507109333	1764.51276918465	1751.55316894657	1631.44360374911	1591.84494330994
YOR278W	604.052139904266	355.39220538945	419.031164950441	500.902301289241	526.174721260886	433.946550037153	379.445594220027	375.324600744633	403.827097644156	370.773469351575	362.754825172913	355.227461233104	393.420775435546	433.251963543186	417.908654734586	609.078710955574	377.924372073201	437.501450906647	459.40102520765	418.796857236406	440.973569420549	461.606371506719	446.555813307335	357.40087218107	426.414577679061	415.732534300168	440.756319720429	430.614091022642	404.499907943901	440.411755813597	428.727600178551	421.58509978157	445.050234179493	450.329363255232	448.710125724593	464.746757305776	551.478374801991	472.248121020164	440.57661216682	435.118906722344	397.869666630464	419.271135605299	375.476756395796	421.990054071523	414.701869253655	375.751510065434	407.055468895325	417.829450846373	406.571561945907	417.319309254832
YPR079W	611.158635667845	843.710326560929	682.029647870155	488.247927361934	429.507966624231	421.864511521037	434.048740705348	451.029278735737	524.79732953756	519.965651066851	515.334152752606	453.124793068998	505.555199351958	511.739638098111	553.754892377838	492.123447255875	530.933575810803	528.531476785313	559.526889675984	472.677154658633	494.360200101003	479.557730398647	491.909138096361	518.274744087391	564.939087377062	553.891382557021	570.979777819647	589.773303310272	585.094816339056	498.208574161838	586.017600244058	507.796884231285	570.803942733522	566.664448762834	527.135125574688	526.560365420338	426.709511724618	507.840350729404	491.217602071052	528.163201241588	498.821671596403	531.261880435854	549.873320914655	563.316911803024	555.544013528481	511.542897366309	539.711938669248	533.64087472227	483.072342100633	484.155604877676
YEL025C	858.701571432534	935.096893661073	1390.55541155685	1403.58097477048	1030.3797255589	880.981975133431	661.716097237364	746.384149208076	884.150077220906	1129.09349357301	1153.94431851662	1219.52104801286	1250.58391418642	1318.59293252274	1295.20573142307	1099.68325868288	1160.528823977	1079.35602113275	1136.72304955226	1046.99214309101	1049.58115917772	1041.17881573182	1081.5023603537	1185.24912112603	1221.42480725019	1222.07781230835	1300.00853897339	1059.29297955878	1157.93205971012	831.118247847707	1085.75040045218	965.382509387461	1056.13466168423	1008.55013645703	1012.5759474316	877.982174516085	684.981058294781	1025.22983625885	875.245108844813	1080.9557745618	1111.46178016421	1103.24766808282	1110.22949543427	1059.95143298626	1187.59487086057	1166.31780599518	1133.94023477983	1150.54486464943	1101.9550579591	1216.09454962541
YMR165C	987.802911137564	1083.71545227848	973.486921852077	615.846197795615	499.811060905435	467.172155956471	415.539199523883	396.649862150578	418.948376630832	429.920665652897	418.330076940351	458.718926316764	460.891488131015	512.78614042551	486.350270646453	540.728232170036	502.505636318571	586.121901320795	641.983483944024	623.297076998042	578.71107657612	529.565087311875	582.615787674413	585.233058340293	602.280476947827	635.530701981526	545.380294603561	547.330846700237	564.665528059061	494.740765060944	524.899200218604	473.691123350079	505.962186760351	552.591656161108	518.200631920879	485.351293343964	451.663284340092	476.588636838364	433.824480179589	471.606865357342	495.852494979757	491.46351657045	466.010492074985	483.696146883869	570.323744717815	521.773755313635	532.443091010403	523.800688379873	553.556206962292	557.512514707627
YBR077C	703.54308059438	713.553700691026	618.242702385896	531.4837049469	550.34140992005	553.7600986553	572.870299566334	630.161474545676	797.869838296935	776.858697689014	759.865260529333	726.304966668209	673.756835226576	653.017452296976	634.6404384555	475.415552441633	660.531535260684	626.063647369597	563.944207226058	622.072524783901	656.655557369583	720.618835518823	731.467725443525	779.151293124669	808.260400063984	839.001005777983	843.669925121427	755.122040520198	740.357407267018	805.687647774481	810.717600337638	782.537735774331	737.820586906842	789.952758043553	781.271833949678	786.406458790809	782.300771495132	834.247140258047	833.04428392462	866.589017581189	766.047567094476	856.127594779033	888.183596347415	911.657758324329	756.374478512955	818.468635786094	814.11093779065	810.679967131278	816.581361202138	869.686919872863
YJL192C	2293.02929971502	2222.81670279947	2351.28494431207	2364.25886208522	2333.18394145746	2439.56494371235	2139.70296057732	2048.29135804102	1954.202937278	2101.04965965892	1956.24886221382	1981.25552525025	2082.08917627846	2102.42317574459	2105.09818638017	2381.63446079387	2193.96803610637	2181.00510982762	2478.11514559127	2452.7780849255	2256.11901255598	2381.11953302216	2149.04985154155	2027.88037451644	2169.41427796607	2082.43064008966	1972.27322864798	2295.42952832604	2204.72879117706	2540.74813458868	2154.42360089725	2274.66477432708	2275.35616414946	2207.55206612409	2226.67436283244	2439.34812763204	2510.34952511676	2168.52170277274	2256.05610023354	2297.82919503896	2179.37563661762	2241.66598330251	2208.07016388086	2394.5945049436	2217.82907435235	2108.4868151444	2157.93914871964	2171.6534320258	2197.03364129754	2227.60482850284
YMR102C	442.971569263128	588.012558008	504.407538137064	586.319325298565	644.811192860418	664.51211838636	765.369527853567	765.576884473427	785.417020307908	795.397371156593	881.120355294653	935.152607918118	1010.16010697581	926.154559748114	899.073954478625	827.800243069296	830.263056346657	814.625843832547	752.416422695863	771.467894909168	747.412829526354	756.521553302679	747.748406137022	806.978125021979	817.896887695149	817.649183774651	767.984496482566	774.57483313313	835.149304886195	643.856556399406	748.70040031181	690.641657844415	715.22421740104	689.566837484574	766.381011193331	627.293652718142	588.909033725203	711.844594184806	660.86491825023	710.602994416575	751.201684011249	675.646642366156	750.953512791591	698.672212165588	741.594747323622	696.628418413391	766.863428008157	728.930726748292	765.007801547266	805.295854577684
YDR153C	741.444391333471	798.478591329544	758.573982451266	726.571969659552	730.493089015635	719.88812825189	714.468289604539	784.769619738777	742.72164434553	797.162959105886	841.712449495924	888.534830853406	867.616347760033	859.178410794578	780.856617903581	657.683495869734	746.651469604798	765.39531963286	643.455923127382	652.686330137439	648.11369646071	646.248920109407	657.041756558969	679.148615993713	728.759377106871	703.354136580345	831.426694018082	770.153743902919	770.592753921411	728.239911187838	758.587200315927	738.010770179423	707.364610616413	714.897864167681	747.519302368625	662.779242561686	786.043837387453	680.592880293766	731.762304116155	730.671371665824	739.324977544668	681.199902440398	708.069111680396	661.847608390479	675.520654947777	668.726078557047	690.540527590284	673.674295748681	715.153360547557	652.061420710675
YBL093C	797.111941481511	602.782104206003	526.978303462264	445.012149776968	427.310994927943	451.062771268317	466.440437772911	493.679801547628	485.659901572047	571.167701596355	546.658385566981	528.645591913831	540.71599329185	579.762289379046	568.272810904598	580.219619912791	595.314497602034	560.113322498319	506.519079075101	526.557452080861	505.037526237094	510.331488499095	488.420420804898	533.927337029628	483.028942512157	465.972115484478	489.72924413381	487.204033169355	589.180673995055	564.096947078833	589.612800245555	569.376730266795	562.944335948895	492.54774106041	590.669302668435	556.322473031053	571.441392894371	518.257588693084	536.794492984861	538.197389866212	554.246301773781	552.549377387116	553.685267680095	529.478086712383	575.540120431697	508.752663380674	535.16890888247	546.508810708481	520.033393186625	528.169750775647
